heading (radians),x (meters),y (meters),theta (radians),cost
3.0496391372740637,-0.09210086481372474,1.9311738501834708,3.0496391372740637,0.00882231027716226
3.0549347163366463,-0.10089553059113716,1.9319612950537428,3.0549347163366463,0.008829847991902633
3.060265415283417,-0.10969488583770516,1.932702321187672,3.060265415283417,0.008830502391510332
3.0656119936163932,-0.11849827350499555,1.9333964830904384,3.0656119936163932,0.008830713174362128
3.0700814917860897,-0.1268572077316924,1.9340134693009023,3.0700814917860897,0.008381673662828132
3.073968616182024,-0.1356563030132594,1.934627099163723,3.073968616182024,0.008820465939089615
3.0783812733586564,-0.14446982270981706,1.935205510989809,3.0783812733586564,0.008832479248895289
3.0833303952996842,-0.15328502738372451,1.9357422237433757,3.0833303952996842,0.008831528408079823
3.0881964517681912,-0.1616523498166796,1.936210029257669,3.0881964517681912,0.008380389411968683
3.09309310113005,-0.17000818225699113,1.9366368379910313,3.09309310113005,0.008366725850978784
3.098245320487199,-0.17836538769253113,1.937021594754233,3.098245320487199,0.008366057641365427
3.1032349538832182,-0.18717638931629277,1.9373821096622712,3.1032349538832182,0.008818374034528585
3.1082148443393423,-0.1960016089134448,1.9376997503845448,3.1082148443393423,0.008830934071003077
3.1133999056763972,-0.20482845605710456,1.937972531660212,3.1133999056763972,0.008831061098298945
3.1184401813161586,-0.2132063113614322,1.9381882881931607,3.1184401813161586,0.008380633053759167
3.123466566940752,-0.2215712467043996,1.938362012415668,3.123466566940752,0.00836673911374741
3.128668137990939,-0.2299363257574638,1.938492889987659,3.128668137990939,0.008366102826457729
3.133741827539899,-0.238754775725862,1.938585103629628,3.133741827539899,0.008818932089596075
3.138805231029577,-0.24758552969698644,1.9386330580976547,3.138805231029577,0.008830884175977714
-3.1391653403055146,-0.25641655989309986,1.9386357812243002,-3.1391653403055146,0.008831030615963562
-3.1340552116112868,-0.2647983258211328,1.9385950072270937,-3.1340552116112868,0.00838186510218231
-3.128955151007866,-0.27316485971768567,1.9385118958501868,-3.128955151007866,0.008366946691783088
-3.123728316410777,-0.28153006955432414,1.938385606282274,-3.123728316410777,0.008366163079091667
-3.118590665281076,-0.29034791028269397,1.9382064366945695,-3.118590665281076,0.008819660812755554
-3.1134598734512284,-0.299175913241991,1.9379820133538899,-3.1134598734512284,0.00883085511630663
-3.108222723703545,-0.30800274831942703,1.937711843469705,-3.108222723703545,0.008830968760593354
-3.1041912606663096,-0.3168326985993449,1.9373988185737123,-3.1041912606663096,0.00883549696006582
-3.102091851681188,-0.3252127576480887,1.9370758741636736,-3.102091851681188,0.008386279434433888
-3.100616256837919,-0.333579785858839,1.9367394922579175,-3.100616256837919,0.008373787307187321
-3.0983269658394508,-0.34239612441472317,1.936369410351457,-3.0983269658394508,0.008824102569069495
-3.094361644257365,-0.3512201754145543,1.9359723511951843,-3.094361644257365,0.008832979792867233
-3.0893711723271675,-0.36004092755075473,1.9355349842301426,-3.0893711723271675,0.008831588651561745
-3.08492624566975,-0.3688599909541854,1.9350549450337844,-3.08492624566975,0.008832118485605297
-3.0819847580222755,-0.3772298309507614,1.9345676192795047,-3.0819847580222755,0.008384015026171365
-3.079947200027991,-0.38558694592073994,1.934060918348414,-3.079947200027991,0.00837246179179144
-3.078410940549765,-0.3934924183887855,1.933566974292206,-3.078410940549765,0.007920888565917963
-3.0770147698156998,-0.40138488169186365,1.933062662476336,-3.0770147698156998,0.007908559122751815
-3.075415687123886,-0.40927561515113114,1.932546469733897,-3.075415687123886,0.007907599475981972
-3.074024880586616,-0.41671475795232016,1.9320482031896684,-3.074024880586616,0.007455810832201941
-3.0726595326139763,-0.4241405097911876,1.9315411417449835,-3.0726595326139763,0.007443043845170427
-3.071074075843863,-0.431564785776212,1.9310234020077977,-3.071074075843863,0.007442306654342517
-3.0690694161372023,-0.439834220941249,1.9304322825140316,-3.0690694161372023,0.008290535580085355
-3.0656407192087904,-0.44862908654185785,1.9297809437433777,-3.0656407192087904,0.008818951362091154
-3.06100444063574,-0.4574338619320898,1.929092433416738,-3.06100444063574,0.008831654213244737
-3.0559869197945484,-0.46623503505259617,1.9283612264547014,-3.0559869197945484,0.008831495451986308
-3.050556609176706,-0.47458285538574535,1.9276242234187604,-3.050556609176706,0.008380291032507476
-3.045009232607943,-0.48291244338805017,1.9268424105618982,-3.045009232607943,0.00836619791968224
-3.0396081370995156,-0.4912370456460583,1.9260151437785287,-3.0396081370995156,0.008365606558098499
-3.03566258938286,-0.4999708754136615,1.9251035857787675,-3.03566258938286,0.008781271001193386
-3.034940819390017,-0.5083096510743004,1.9242116060177354,-3.034940819390017,0.008386346487747479
-3.036159303551646,-0.516640620730866,1.9233239395786015,-3.036159303551646,0.008378126707431826
-3.0377217129362917,-0.5249735197271902,1.9224479727539174,-3.0377217129362917,0.00837881397101567
-3.0400830536499153,-0.5328607394454364,1.9216335774153652,-3.0400830536499153,0.007929153463727882
-3.0426368072820313,-0.5407373976037368,1.9208409174300802,-3.0426368072820313,0.007916441978249597
-3.045254730484725,-0.5495148871529497,1.9199798221830433,-3.045254730484725,0.008819626285223809
-3.047927043095254,-0.5578709670268491,1.9191829232875846,-3.047927043095254,0.008393993013373922
-3.0502141003893586,-0.5662157928113843,1.9184080968063835,-3.0502141003893586,0.0083807203419643
-3.0522260084284927,-0.5745616061352613,1.9176512377060744,-3.0522260084284927,0.008380061797786631
-3.0542095309223307,-0.5824587691146286,1.9169507297328847,-3.0542095309223307,0.007928170945633752
-3.0561619869975285,-0.590344457583549,1.9162671108692912,-3.0561619869975285,0.00791526483318947
-3.058085272453925,-0.5991306332437678,1.915522627810112,-3.058085272453925,0.008817660560354181
-3.059981921088013,-0.6074941421660255,1.9148301555569762,-3.059981921088013,0.008392127222227201
-3.0618276859558997,-0.6158463997017365,1.9141542174198436,-3.0618276859558997,0.008379564326865185
-3.0636500346232896,-0.6241998071931779,1.9134935005441247,-3.0636500346232896,0.00837949661423223
-3.06545188421401,-0.6321036175775905,1.9128828070931365,-3.06545188421401,0.007927368105735208
-3.0672476051552042,-0.6399958774994114,1.9122872942400082,-3.0672476051552042,0.00791469533411252
-3.0690365612450994,-0.648788634702805,1.9116397949271944,-3.0690365612450994,0.008816565918651308
-3.070808828272446,-0.6571604517095487,1.9110383428935998,-3.070808828272446,0.0083933941015014
-3.07258783977079,-0.6655195899560522,1.910452677762904,-3.07258783977079,0.00837962981697103
-3.0743793814556293,-0.6738796036739709,1.9098819029805576,-3.0743793814556293,0.008379475712474611
-3.0755872191432676,-0.6817898903215386,1.9093545535325036,-3.0755872191432676,0.007927845374819692
-3.0748508057038486,-0.6902636076804921,1.9087932940702999,-3.0748508057038486,0.008492284619779506
-3.0711777066835677,-0.69907101729359,1.9081918491560805,-3.0711777066835677,0.008827921617103851
-3.066041508859316,-0.7078785130682992,1.9075497877228689,-3.066041508859316,0.008830867720985177
-3.060076874320667,-0.7162345799887869,1.9068952429914945,-3.060076874320667,0.008381663509413832
-3.053926043208352,-0.7245692949756157,1.9061902997572475,-3.053926043208352,0.00836447361614461
-3.0482657507782633,-0.7329001377716615,1.9054361456187383,-3.0482657507782633,0.008364908257539865
-3.042817606313713,-0.7412269078710593,1.9046357393794138,-3.042817606313713,0.008365150951188751
-3.0374601131493484,-0.7495493142051325,1.9037902999185576,-3.0374601131493484,0.008365238494591457
-3.031400659918749,-0.7583179789567387,1.9028500930686008,-3.031400659918749,0.008818926830786552
-3.0252111279339986,-0.7670901504796679,1.90185402727341,-3.0252111279339986,0.008828541232618167
-3.019543404272146,-0.7758574248330266,1.900805961854811,-3.019543404272146,0.008829696524157757
-3.012271092548573,-0.7846167962849028,1.8997075356396245,-3.012271092548573,0.008827974194692296
-3.003908572586834,-0.7933634061689024,1.8985333708225087,-3.003908572586834,0.008825069262087018
-2.996717775738702,-0.8021029950498928,1.8972894047800077,-2.996717775738702,0.008827676099836573
-2.9906460308436147,-0.8108359265141539,1.8959872604401342,-2.9906460308436147,0.008829477438747249
-2.984986927735429,-0.8195619615093975,1.8946341840878391,-2.984986927735429,0.008830317228353477
-2.9795070390422356,-0.8282807241759019,1.8932325099099543,-2.9795070390422356,0.008830714180392208
-2.9731157886265915,-0.8369904685616707,1.8917798080516832,-2.9731157886265915,0.008830061718609604
-2.9654229899410143,-0.8456869010928484,1.8902669630149793,-2.9654229899410143,0.008827040210308619
-2.957058344029788,-0.854369379290868,1.8886837477772345,-2.957058344029788,0.008825644347474753
-2.949513079244461,-0.8630407995122478,1.8870297137015757,-2.949513079244461,0.00882776060953143
-2.942093387471152,-0.871699452496017,1.8853119909620049,-2.942093387471152,0.008827391625127683
-2.9338549543739814,-0.8803430888077723,1.8835269968753396,-2.9338549543739814,0.008826021333495943
-2.925250728300102,-0.8889705693874246,1.8816690211282372,-2.925250728300102,0.008825275918015105
-2.9164848414291153,-0.8975812064676565,1.879735980840052,-2.9164848414291153,0.008824948480484845
-2.909815253809472,-0.9061814036445627,1.8777333999063852,-2.909815253809472,0.008830273035277614
-2.904721538598996,-0.9147711881518131,1.8756812144287964,-2.904721538598996,0.008831526658252594
-2.8994927298734465,-0.9233505402359864,1.873585741224381,-2.8994927298734465,0.008831550834062556
-2.8941993258201686,-0.9319186794008878,1.871445105924981,-2.8941993258201686,0.008831496375708629
-2.8888777172228726,-0.9404752813726979,1.8692590468343064,-2.8888777172228726,0.008831437688842349
-2.884598154744981,-0.9485891018679063,1.8671439967768229,-2.884598154744981,0.008384957947069649
-2.880066751838437,-0.9570729528355786,1.864892882892846,-2.880066751838437,0.008777427923959658
-2.8730916388139254,-0.9655957329296918,1.8625804124466807,-2.8730916388139254,0.008830928608985595
-2.8646551526508017,-0.9740957883697572,1.8602028047856143,-2.8646551526508017,0.008826322035488327
-2.856432862627119,-0.9825793085017618,1.8577519128224933,-2.856432862627119,0.008830457816275342
-2.8494665629010747,-0.9910427664000843,1.855236440266866,-2.8494665629010747,0.008829367008726701
-2.843519937764928,-0.9994910517887569,1.8526668092965333,-2.843519937764928,0.008830432001445444
-2.8381953962672397,-1.0074971932764059,1.850182334021164,-2.8381953962672397,0.008382775132029695
-2.833094549124334,-1.015475570559446,1.8476608128264824,-2.833094549124334,0.008367351624364805
-2.828106151398935,-1.023870163713312,1.844961205431105,-2.828106151398935,0.008817997182360093
-2.823117322136998,-1.0322644960577487,1.842215545207838,-2.823117322136998,0.008831957063442213
-2.8179352471727834,-1.0406448669894472,1.8394274721529837,-2.8179352471727834,0.008831985524901038
-2.811807193960959,-1.0490095787561415,1.8365925090308077,-2.811807193960959,0.00883206764262887
-2.805415640032538,-1.0573543663062708,1.833705535170084,-2.805415640032538,0.008830067798680504
-2.7995828321349845,-1.0656820374259814,1.8307666861966734,-2.7995828321349845,0.00883102143393274
-2.7940109064115815,-1.0739933292593988,1.8277802104277556,-2.7940109064115815,0.008831568912631744
-2.788559065968557,-1.082288299387545,1.8247478855246224,-2.788559065968557,0.008831847130979868
-2.7831626457282708,-1.0905668068381345,1.8216706233848012,-2.7831626457282708,0.008831943607533034
-2.7777919561926376,-1.0988287113824282,1.818548900654563,-2.7777919561926376,0.008831999745443164
-2.770542602163788,-1.107071076399807,1.8153765595753983,-2.770542602163788,0.008831779492393712
-2.76174378441905,-1.1152826013149642,1.812138877731235,-2.76174378441905,0.008826761872638809
-2.752887228227309,-1.123464424727048,1.8088283266062875,-2.752887228227309,0.00882621000755223
-2.744200560327625,-1.131619620818359,1.8054449896771299,-2.744200560327625,0.008829167121758281
-2.7366798439528863,-1.1397467303759734,1.8019948691810836,-2.7366798439528863,0.008829113273636485
-2.7303706915632286,-1.1478510442674297,1.798488317226045,-2.7303706915632286,0.008830391286043668
-2.7245667935850926,-1.1559351289157334,1.7949329172101638,-2.7245667935850926,0.00883138119853672
-2.719177714738266,-1.1635908839712412,1.7915146195618417,-2.719177714738266,0.008384231883867407
-2.7139530768202436,-1.171213868205235,1.7880628562779335,-2.7139530768202436,0.008368067781743632
-2.7077911613804413,-1.1792243181891384,1.7843815878163476,-2.7077911613804413,0.008815840653669037
-2.7013482454049007,-1.1872240055084473,1.7806430866074954,-2.7013482454049007,0.008830140910274363
-2.6954726261068775,-1.195201522574983,1.7768545683186312,-2.6954726261068775,0.008831401325493414
-2.688088323725429,-1.2027499383125373,1.7732091431133936,-2.688088323725429,0.00838258343674183
-2.6794743020781264,-1.2106527964065243,1.7693140095426305,-2.6794743020781264,0.00881063173602111
-2.671920991374654,-1.2185406922635749,1.7653452668197909,-2.671920991374654,0.008830052086582921
-2.6645418322233785,-1.226398391703547,1.7613183621056308,-2.6645418322233785,0.008829462161755033
-2.6563820751510567,-1.234224035093229,1.7572316267323385,-2.6563820751510567,0.008828482342610832
-2.6478406708912723,-1.2420146035412598,1.7530796633158798,-2.6478406708912723,0.008827896519277076
-2.6391147886859843,-1.249768685818372,1.7488606895693726,-2.6391147886859843,0.008827543907222674
-2.6302994490243687,-1.257485297754764,1.7445738060510991,-2.6302994490243687,0.008827427149294945
-2.622473447777473,-1.2647786402364267,1.7404414954341045,-2.622473447777473,0.008382650868916918
-2.614942887206794,-1.272024839543202,1.7362626034754556,-2.614942887206794,0.008364839651515733
-2.6067206650085604,-1.2792370204624923,1.7320279036925146,-2.6067206650085604,0.008363506194426926
-2.599045178610781,-1.2868022784038313,1.7275038499529987,-2.599045178610781,0.008814771123348624
-2.5914755907798606,-1.2943453121022674,1.7229156772044618,-2.5914755907798606,0.008828855336121384
-2.583238873539935,-1.3018518119169908,1.7182683192924135,-2.583238873539935,0.00882867345817707
-2.5746690646552417,-1.3093186253060896,1.7135580047259114,-2.5746690646552417,0.008828384082210422
-2.565934942560022,-1.3167442064354054,1.7087831800954523,-2.565934942560022,0.008828261740551737
-2.557958742372585,-1.3237582745680776,1.7041888832949137,-2.557958742372585,0.008384790686785649
-2.5502107902171134,-1.330720222308679,1.6995510438546444,-2.5502107902171134,0.008365301609420986
-2.541892762004536,-1.337643814356474,1.6948585091852888,-2.541892762004536,0.008363970855245416
-2.5340058834589905,-1.3449005317551421,1.6898531877610754,-2.5340058834589905,0.00881550849150649
-2.526206085958554,-1.3521290511963302,1.6847836804286036,-2.526206085958554,0.008829008885804755
-2.517865682824574,-1.3593164126419957,1.6796562824115706,-2.517865682824574,0.008828837691095699
-2.5098490513142635,-1.3661032216954176,1.6747294565901518,-2.5098490513142635,0.008386560069671574
-2.501891396007911,-1.3728339876723934,1.6697617920590255,-2.501891396007911,0.008365458835630269
-2.4934750383844237,-1.3795229775191504,1.664740063709084,-2.4934750383844237,0.008364229838462486
-2.485324008196747,-1.3865281987661193,1.659389096630769,-2.485324008196747,0.008815099170865572
-2.477165125130694,-1.3934925767595938,1.6539908935662238,-2.477165125130694,0.00881153545995571
-2.4685505848094933,-1.4004104900414374,1.6485295820645933,-2.4685505848094933,0.008813821389893724
-2.4597630414013416,-1.4072804391796307,1.6430078564143222,-2.4597630414013416,0.008813946636905955
-2.4502030577684417,-1.4137493176000084,1.6377116069857898,-2.4502030577684417,0.008360421402468812
-2.4389217498589653,-1.4201486134383292,1.6323612903395466,-2.4389217498589653,0.008341275408558127
-2.426234011233014,-1.4268271525663314,1.626639817419118,-2.426234011233014,0.008794210440025594
-2.4134118329262044,-1.433436366748042,1.6208286608785885,-2.4134118329262044,0.00880063931985987
-2.4008579824992022,-1.4399718926792757,1.6149333630712217,-2.4008579824992022,0.00880157005513053
-2.3883901698246626,-1.4464332916290155,1.6089564167647354,-2.3883901698246626,0.008801906812635407
-2.3759492530286037,-1.4528197029859344,1.602899261960419,-2.3759492530286037,0.008802009676388545
-2.363516712507655,-1.4591301956271006,1.5967629930037843,-2.363516712507655,0.008802051697324323
-2.3510867355076024,-1.465363820115593,1.5905486082408098,-2.3510867355076024,0.00880208226761272
-2.338195121712165,-1.4712004744123184,1.5845818528889906,-2.338195121712165,0.008346777989616515
-2.3252900784069546,-1.4769512458597567,1.5785477606974472,-2.3252900784069546,0.008335564816898514
-2.3127085458394494,-1.4826250794781002,1.5724404158946754,-2.3127085458394494,0.008336189085462738
-2.2997853299398243,-1.4885293235507164,1.5659208681182388,-2.2997853299398243,0.008795714938438118
-2.2868789375199405,-1.4943512184152312,1.5593217775041357,-2.2868789375199405,0.008800139586768367
-2.2742955470281863,-1.5000888963728685,1.5526479312332353,-2.2742955470281863,0.008801202894671126
-2.2627889375456265,-1.505750807082099,1.5458973379835026,-2.2627889375456265,0.008810660707497314
-2.2530824245559895,-1.5110518914568944,1.5394383168974697,-2.2530824245559895,0.008355863147426328
-2.2441714437073808,-1.516288504073653,1.53293675436442,-2.2441714437073808,0.008348199031476823
-2.2342033403670074,-1.5217480497518405,1.5260280065224214,-2.2342033403670074,0.008805534382224376
-2.2241880309835182,-1.5271444892225063,1.519065085899407,-2.2241880309835182,0.008809303182599586
-2.214809672842324,-1.5324791701936702,1.5120315633460766,-2.214809672842324,0.008827755126435362
-2.205678541419441,-1.5377491071057514,1.5049484313075732,-2.205678541419441,0.008828532977351882
-2.1959678778269955,-1.5426910945109595,1.4981755555936747,-2.1959678778269955,0.008384216418315545
-2.1860923668750774,-1.5475539656048,1.4913717125211117,-2.1860923668750774,0.008363001604171388
-2.1767109397972164,-1.5523509148058052,1.4845213188531639,-2.1767109397972164,0.008362931007899296
-2.166962609757798,-1.5573365918838198,1.4772552222489956,-2.166962609757798,0.0088121016668752
-2.157140626147499,-1.562259373953958,1.4699283808257093,-2.157140626147499,0.008827026031006109
-2.1477894702024405,-1.5671115771197575,1.4625535752352994,-2.1477894702024405,0.008827889501944108
-2.1381327294454886,-1.5716529497810816,1.4555073164573507,-2.1381327294454886,0.008382948670655331
-2.1281750494428926,-1.5758748385699848,1.4488144575924877,-2.1281750494428926,0.007913198135446917
-2.1185587959824934,-1.580022597536104,1.442093369871645,-2.1185587959824934,0.007897906342334391
-2.1092046567473095,-1.584568134583306,1.4345690655288237,-2.1092046567473095,0.008790737334881825
-2.1000002958570514,-1.5890621433729144,1.4269721368698218,-2.1000002958570514,0.008826632429813821
-2.0909635866915135,-1.5934870420303795,1.419333415360558,-2.0909635866915135,0.008827785363551138
-2.081913101585165,-1.5976213355810953,1.4120453918989706,-2.081913101585165,0.008379001679206022
-2.072829699321252,-1.6014624369594228,1.40512945347228,-2.072829699321252,0.00791102168625297
-2.0638185683634984,-1.605234530661783,1.3981904378444823,-2.0638185683634984,0.00789801423031175
-2.054852178666348,-1.6093624862424265,1.3904307997261238,-2.054852178666348,0.008789311748006621
-2.0459112824873453,-1.6134379718634764,1.3826020263030796,-2.0459112824873453,0.008826056670832551
-2.0370063868981294,-1.6174441738251641,1.374736054094618,-2.0370063868981294,0.008827410319120781
-2.028081426483182,-1.6211782010383666,1.3672406551419574,-2.028081426483182,0.00837400529546549
-2.0191557752240854,-1.6248401400830728,1.3597223294776357,-2.0191557752240854,0.00836271596802981
-2.0102599628139597,-1.6284348439125949,1.3521718075821845,-2.0102599628139597,0.008362552033659909
-2.0013353289823996,-1.6321484506201247,1.3441886182621208,-2.0013353289823996,0.00880466844907801
-1.9924034748538928,-1.635799853912972,1.3361525976455662,-1.9924034748538928,0.008826685298383881
-1.983504433613387,-1.6393797949981606,1.3280838695290007,-1.983504433613387,0.008827250511482929
-1.9745669392327965,-1.642707041456394,1.320401209965693,-1.9745669392327965,0.008372205620952615
-1.965623561320064,-1.6459613991831687,1.3126982360465418,-1.965623561320064,0.008362215699977013
-1.9567208167110222,-1.649146726289529,1.3049666903065094,-1.9567208167110222,0.008362003845055727
-1.9477780906530686,-1.6524276025181062,1.296796612421965,-1.9477780906530686,0.008804221797908327
-1.9388266230807225,-1.6556434233921848,1.2885773408778347,-1.9388266230807225,0.008825980320072651
-1.929919624949996,-1.6587860402503392,1.2803290671156997,-1.929919624949996,0.008826667591581789
-1.9209648988024606,-1.6616967870451649,1.2724801120683826,-1.9209648988024606,0.00837129274594985
-1.9120033567566328,-1.6645337490337075,1.2646141950852516,-1.9120033567566328,0.008361877977460836
-1.904090881367641,-1.6674501249139349,1.2563043317469913,-1.904090881367641,0.00880676313836899
-1.897523594922856,-1.6703131887068394,1.247951501167491,-1.897523594922856,0.008829887483545577
-1.8916317006181258,-1.6731248059215291,1.2395795317188905,-1.8916317006181258,0.008831481405191424
-1.8860939717717446,-1.6757460652693144,1.231624322598699,-1.8860939717717446,0.008375938915389137
-1.8807122610009241,-1.6783213327516475,1.2236632838546666,-1.8807122610009241,0.008367206253555972
-1.8753670425767588,-1.6808540787113773,1.2156887412457613,-1.8753670425767588,0.008367086226266186
-1.8700804485731615,-1.683476123164952,1.2072780874211577,-1.8700804485731615,0.008809893011486637
-1.8648107063715775,-1.6860600394166245,1.1988328777757202,-1.8648107063715775,0.008831658346598778
-1.859516613117571,-1.6885993375337711,1.1903736192737897,-1.859516613117571,0.008832162211498839
-1.8542352701118892,-1.69096486801064,1.182338755075146,-1.8542352701118892,0.008375844860528425
-1.8489561595238222,-1.693285626742011,1.1742995439946855,-1.8489561595238222,0.008367486832104103
-1.8436579990693578,-1.6955638884770965,1.166248463531503,-1.8436579990693578,0.00836722015714865
-1.8383636584388987,-1.69791794682763,1.1577583300504422,-1.8383636584388987,0.008810445916294207
-1.8330672352609252,-1.700232601988047,1.1492357189723275,-1.8330672352609252,0.00883133784318368
-1.8288443789346993,-1.7025041719596126,1.1407059888243891,-1.8288443789346993,0.008827022517948334
-1.8259687887337122,-1.7047470259158313,1.1321593121839864,-1.8259687887337122,0.008836066741742738
-1.8237053235976994,-1.7069683572724792,1.123605623629866,-1.8237053235976994,0.008837414829966849
-1.8209762712283788,-1.7089721957410402,1.1158132936097194,-1.8209762712283788,0.00804585456933956
-1.8167977404310673,-1.7111372153446598,1.1072754456933167,-1.8167977404310673,0.008808073394771323
-1.811749036603665,-1.7132693261702625,1.0987047871924833,-1.811749036603665,0.008831878832420644
-1.8078175636729934,-1.7153615883131592,1.090121409370226,-1.8078175636729934,0.008834700657872716
-1.8057785164293558,-1.7173223589490558,1.0819662184595558,-1.8057785164293558,0.008387595619489164
-1.8043375623075983,-1.7192665351167895,1.0738209463263153,-1.8043375623075983,0.008374083776493232
-1.8027192854254834,-1.7211982862906474,1.0656735593658315,-1.8027192854254834,0.008373265604384145
-1.8015490644030843,-1.72322164446769,1.0570831148909217,-1.8015490644030843,0.008825514975859169
-1.8010150516820247,-1.725240852537741,1.0484771906908843,-1.8010150516820247,0.008839634187394162
-1.80078332694959,-1.7272572032521345,1.0398694396586077,-1.80078332694959,0.008840760602860742
-1.8001632295206698,-1.729168084338255,1.0316996246261587,-1.8001632295206698,0.008390312520384587
-1.800373846413761,-1.7311754840107976,1.0231037015804767,-1.800373846413761,0.00882720490600569
-1.802858607626121,-1.7331967244727449,1.014492219208553,-1.802858607626121,0.008845509688365328
-1.805380212134793,-1.735240268288113,1.0058863285349935,-1.805380212134793,0.008845192231409577
-1.8065766468201716,-1.73730126721538,0.9972864740472702,-1.8065766468201716,0.008843371177792443
-1.8071182619144845,-1.7393696093184927,0.9886895941625449,-1.8071182619144845,0.008842193325634991
-1.8073679224749886,-1.7414409554780557,0.9800939143570425,-1.8073679224749886,0.008841729821220346
-1.8091487615138688,-1.7435194148553703,0.9714969933212532,-1.8091487615138688,0.008844605399832412
-1.8136655984076286,-1.745624692762213,0.9629017815349667,-1.8136655984076286,0.008849285887355928
-1.8192376457234058,-1.7477746077383394,0.9543158392053678,-1.8192376457234058,0.008851019155542027
-1.8253915069651283,-1.7498625874090559,0.9461777119575827,-1.8253915069651283,0.00840171257580662
-1.831659849061786,-1.751997731571281,0.9380668244053816,-1.831659849061786,0.008387212735941238
-1.8368528320372781,-1.754296842463337,0.929536573345283,-1.8368528320372781,0.008834653023310232
-1.8416753792622234,-1.7566426180061976,0.921004000604159,-1.8416753792622234,0.008849150268814216
-1.8467820903089074,-1.7590303672879075,0.9124823703364685,-1.8467820903089074,0.0088498321482119
-1.8520190418180218,-1.7614622333776035,0.9039728764021241,-1.8520190418180218,0.008850167212932074
-1.8567694989145596,-1.7638109231513261,0.8959086601160657,-1.8567694989145596,0.00839928139554319
-1.8614120710837998,-1.7661933275929962,0.8878696531348381,-1.8614120710837998,0.008384598032578273
-1.866042433476155,-1.7687423952209345,0.8794114679716681,-1.866042433476155,0.008833948269390744
-1.8707481792141547,-1.7713350377595787,0.870951060766607,-1.8707481792141547,0.008848744849335297
-1.8744666304653759,-1.7739641689697485,0.8625039748024812,-1.8744666304653759,0.008846784286147153
-1.8769353955868948,-1.7766193736500622,0.85406656277826,-1.8769353955868948,0.00884533965208981
-1.879036263385505,-1.7792933305262653,0.845635656912241,-1.879036263385505,0.008844784853090986
-1.8809702916833078,-1.7819843050767386,0.8372104098288925,-1.8809702916833078,0.008844553829717286
-1.8828277106593883,-1.7846910591914,0.8287903585201662,-1.8828277106593883,0.00884442094649613
-1.8846500299612812,-1.7874133344609917,0.8203753242632219,-1.8846500299612812,0.008844409770526085
-1.886186332007944,-1.7900107158755971,0.8123931460560377,-1.886186332007944,0.008394138380094972
-1.8876473887058405,-1.7926150682717052,0.8044288585036048,-1.8876473887058405,0.008379291594219197
-1.8890830314786464,-1.7950903463097196,0.7968962745537704,-1.8890830314786464,0.007928860089998976
-1.8905505734290482,-1.7975717217803335,0.7893816235911598,-1.8905505734290482,0.007913735105247644
-1.8921934397483673,-1.8000646474486524,0.781871078280028,-1.8921934397483673,0.007913467587494566
-1.8944982736432177,-1.802811218906592,0.773649486753158,-1.8944982736432177,0.008668230615775529
-1.898344257159848,-1.8056382657823127,0.7652687899044557,-1.898344257159848,0.008844674878556709
-1.9032292403600628,-1.8085028441455422,0.7568961920031645,-1.9032292403600628,0.008849079320233733
-1.908746762123608,-1.8112648012171881,0.7489586792813825,-1.908746762123608,0.00840431526503297
-1.914479506962565,-1.8140651444285312,0.7410538632389304,-1.914479506962565,0.008386181417446369
-1.9200064493275713,-1.8169102365699645,0.7331658002716471,-1.9200064493275713,0.008385468780519774
-1.9257822628087782,-1.8196460174403768,0.7257121200537081,-1.9257822628087782,0.007939889530856782
-1.9307039075501156,-1.822258299518425,0.7187147190838127,-1.9307039075501156,0.007469112262430248
-1.9340807822733626,-1.8248938934574608,0.7117448487157564,-1.9340807822733626,0.007451539999153919
-1.9374901587671314,-1.8275522277800929,0.7047851857728119,-1.9374901587671314,0.007450077157337252
-1.9410164904440679,-1.8300724595066646,0.6982531548996961,-1.9410164904440679,0.00700135667445655
-1.9438448387450065,-1.832608350148415,0.6917446401306288,-1.9438448387450065,0.006985091684873173
-1.9456621340477736,-1.8351589307378244,0.6852445318618985,-1.9456621340477736,0.006982611893001645
-1.9467663485583528,-1.8375543374522074,0.6791665147444803,-1.9467663485583528,0.006533013501205968
-1.948926202216278,-1.8399524420490891,0.6731065582647168,-1.948926202216278,0.006517206318217443
-1.95270134341536,-1.842369247649854,0.6670494977484007,-1.95270134341536,0.006521420965572128
-1.9559738175825967,-1.8448074305615492,0.6610049628005726,-1.9559738175825967,0.0065177556448824375
-1.9577205367910393,-1.8470923190008308,0.6553834135713321,-1.9577205367910393,0.006068157126899205
-1.9590828348443852,-1.8493795907675747,0.6497797501031057,-1.9590828348443852,0.006052491751343311
-1.9601527646188752,-1.8516732271105207,0.6441797971423405,-1.9601527646188752,0.006051466007213929
-1.960459619039255,-1.8538003563896006,0.6389985697751824,-1.960459619039255,0.005600874574573764
-1.9604473739354111,-1.8559224406396766,0.6338325773549343,-1.9604473739354111,0.005584865195372416
-1.960971037899367,-1.8580454687473584,0.628666353702467,-1.960971037899367,0.005585437778126153
-1.9616451198870206,-1.8601712046731302,0.6235012175669595,-1.9616451198870206,0.005585461889982097
-1.961974010857931,-1.8622998531477108,0.6183377951746245,-1.961974010857931,0.005584986582795084
-1.9623817083689434,-1.8642586058519508,0.6135904246046574,-1.9623817083689434,0.005135585602923692
