x,y,z,orientation_x,orientation_y,orientation_z,orientation_w
-1.9607907385988916,-0.6240001509797617,0.007840173909285653,-8.074552262516102e-05,0.003307227583109242,0.027603224206106686,0.9996134841724083
-1.9607895823138202,-0.6240001117850881,0.007840954838625467,-7.948365161182423e-05,0.0033055845073720904,0.027603628924523702,0.9996134785323832
-1.9607884338015205,-0.6240000373022111,0.007836842362932691,-7.9971626113238e-05,0.0033035576860131863,0.02760402911363744,0.9996134741428048
-1.9607872335144823,-0.6239999879434803,0.007816577720897305,-7.91869308328198e-05,0.0033024490575700822,0.02760443064885804,0.9996134667801373
-1.9607859890986508,-0.6239999384098815,0.007827686367791239,-7.834037527220078e-05,0.003305486234303774,0.027604830668732,0.999613445761556
-1.960784781633534,-0.6239998921865264,0.007841318721189025,-7.736891259647817e-05,0.003307238541893544,0.027605232633847898,0.9996134289406629
-1.9607836155134721,-0.6239998520919408,0.007844800164024538,-7.610719413781975e-05,0.003306811560445315,0.02760563664641507,0.999613419292851
-1.9607824638839448,-0.623999816969303,0.007828180798051476,-7.460721645753791e-05,0.0033043503814482256,0.02760604230809973,0.9996134163417393
-1.960781246924426,-0.6239997835353427,0.007816272079174706,-7.301464843984086e-05,0.0033042732030397056,0.027606447144766844,0.9996134055341115
-1.9607800113955118,-0.6239997445543723,0.007831650947234604,-7.165364358626665e-05,0.0033072693544805593,0.027606850619928774,0.9996133845812696
-1.960778818248025,-0.623999707257908,0.007843451148866056,-7.024816232034934e-05,0.0033082854151950387,0.027607255752124096,0.999613370129994
-1.9607776723604935,-0.6239996263176357,0.007843003677245493,-7.106610758128827e-05,0.0033062508139646727,0.027607657795862946,0.9996133657000541
-1.960776525037113,-0.6239994351039714,0.00784642025043714,-7.738188709032769e-05,0.003304779610070908,0.027608045701978074,0.9996133593826616
-1.9607753685855838,-0.6239992687063598,0.007833756172157952,-8.241684914637064e-05,0.0033031387637820825,0.02760843183364471,0.9996133537390631
-1.9607741795472289,-0.6239991730808369,0.00781946151478575,-8.393833923338216e-05,0.003302054066884141,0.027608823642350584,0.9996133463746771
-1.960772944944544,-0.623999120408384,0.007817552435476919,-8.326145752888498e-05,0.0033038531269123177,0.02760921969339868,0.9996133295479644
-1.9607716617599646,-0.6239990906075882,0.007832102564363204,-8.138063299747937e-05,0.0033092608192984633,0.02760961921379749,0.9996133007803026
-1.960770445113744,-0.623999052556504,0.007837416302364135,-7.996957806523848e-05,0.0033110777543702177,0.027610022236740906,0.9996132837457984
-1.9607692874924691,-0.6239990134857883,0.007840482513849152,-7.869068359746117e-05,0.003309524172360871,0.027610426866889144,0.9996132778158547
-1.9607681640537014,-0.6239989771194628,0.007841787616423887,-7.732102802914804e-05,0.0033062882806395794,0.02761083195839141,0.9996132774417463
-1.960767031208268,-0.6239988808298983,0.00784295151791591,-7.893199521727803e-05,0.003303677550484084,0.027611229780219806,0.9996132749590747
-1.960765907191407,-0.6239988156701433,0.007840768058391913,-7.897477083803966e-05,0.0033009552976562538,0.027611629565417323,0.9996132729060027
-1.960764714376292,-0.6239987683215601,0.007826147209032084,-7.807113680704874e-05,0.0033003141490489576,0.027612030367075668,0.9996132640228534
-1.960763499024777,-0.6239986376494461,0.007822850079756064,-8.12843132914425e-05,0.0033015876294863193,0.027612422604952485,0.9996132487266618
-1.960762249660828,-0.6239985441860786,0.00781749759403118,-8.263297852369755e-05,0.003303885214467206,0.027612816690550185,0.9996132301388846
-1.9607609602087253,-0.6239984570060905,0.00783175003889813,-8.359785495621163e-05,0.003309654223047721,0.02761320999400942,0.9996132001099972
-1.9607597133910868,-0.6239983825617664,0.007843416550425154,-8.396836459345229e-05,0.003313388412649284,0.027613606382585663,0.9996131767584342
-1.9607585565824186,-0.623998349545854,0.007840546934455808,-8.233672560148323e-05,0.0033121982063848243,0.027614009646380427,0.9996131696986365
